246	4.0	757	Ashes of Time (Dung che sai duk)	1994	(Drama)
339	4.5	760	Stalingrad	1993	(Drama,War)
182	4.0	760	Stalingrad	1993	(Drama,War)
345	5.0	779	'Til There Was You	1997	(Drama,Romance)
113	3.0	779	'Til There Was You	1997	(Drama,Romance)
90	4.0	791	Last Klezmer: Leopold Kozlowski, His Life and Music, The	1994	(Documentary)
603	4.0	803	Walking and Talking	1996	(Comedy,Drama,Romance)
410	4.0	824	Kaspar Hauser	1993	(Drama,Mystery)
493	5.0	876	Supercop 2 (Project S) (Chao ji ji hua)	1993	(Action,Comedy,Crime,Thriller)
44	4.0	889	1-900 (06)	1994	(Drama,Romance)
216	4.0	927	Women, The	1939	(Comedy)
474	4.0	927	Women, The	1939	(Comedy)
606	4.0	927	Women, The	1939	(Comedy)
597	4.0	942	Laura	1944	(Crime,Film-Noir,Mystery)
590	4.0	942	Laura	1944	(Crime,Film-Noir,Mystery)
57	4.0	942	Laura	1944	(Crime,Film-Noir,Mystery)
410	5.0	942	Laura	1944	(Crime,Film-Noir,Mystery)
128	4.0	942	Laura	1944	(Crime,Film-Noir,Mystery)
603	5.0	942	Laura	1944	(Crime,Film-Noir,Mystery)
469	4.0	944	Lost Horizon	1937	(Drama)
474	4.0	944	Lost Horizon	1937	(Drama)
304	4.0	944	Lost Horizon	1937	(Drama)
156	5.0	947	My Man Godfrey	1936	(Comedy,Romance)
89	1.5	947	My Man Godfrey	1936	(Comedy,Romance)
603	5.0	947	My Man Godfrey	1936	(Comedy,Romance)
474	3.5	947	My Man Godfrey	1936	(Comedy,Romance)
474	4.0	956	Penny Serenade	1941	(Drama,Romance)
606	4.0	961	Little Lord Fauntleroy	1936	(Drama)
19	2.0	984	Pompatus of Love, The	1996	(Comedy,Drama)
90	5.0	984	Pompatus of Love, The	1996	(Comedy,Drama)
606	4.0	1041	Secrets & Lies	1996	(Drama)
372	4.0	1041	Secrets & Lies	1996	(Drama)
90	5.0	1041	Secrets & Lies	1996	(Drama)
474	4.5	1041	Secrets & Lies	1996	(Drama)
391	4.0	1041	Secrets & Lies	1996	(Drama)
221	5.0	1041	Secrets & Lies	1996	(Drama)
195	4.0	1041	Secrets & Lies	1996	(Drama)
603	5.0	1041	Secrets & Lies	1996	(Drama)
275	5.0	1041	Secrets & Lies	1996	(Drama)
290	5.0	1041	Secrets & Lies	1996	(Drama)
74	5.0	1041	Secrets & Lies	1996	(Drama)
596	4.0	1046	Beautiful Thing	1996	(Drama,Romance)
381	5.0	1046	Beautiful Thing	1996	(Drama,Romance)
4	5.0	1046	Beautiful Thing	1996	(Drama,Romance)
90	4.0	1046	Beautiful Thing	1996	(Drama,Romance)
474	4.0	1066	Shall We Dance	1937	(Comedy,Musical,Romance)
128	5.0	1066	Shall We Dance	1937	(Comedy,Musical,Romance)
263	5.0	1066	Shall We Dance	1937	(Comedy,Musical,Romance)
606	4.0	1066	Shall We Dance	1937	(Comedy,Musical,Romance)
414	4.0	1104	Streetcar Named Desire, A	1951	(Drama)
84	4.0	1104	Streetcar Named Desire, A	1951	(Drama)
32	5.0	1104	Streetcar Named Desire, A	1951	(Drama)
387	4.0	1104	Streetcar Named Desire, A	1951	(Drama)
309	3.0	1104	Streetcar Named Desire, A	1951	(Drama)
118	4.0	1104	Streetcar Named Desire, A	1951	(Drama)
599	3.0	1104	Streetcar Named Desire, A	1951	(Drama)
603	5.0	1104	Streetcar Named Desire, A	1951	(Drama)
568	5.0	1104	Streetcar Named Desire, A	1951	(Drama)
171	5.0	1104	Streetcar Named Desire, A	1951	(Drama)
221	5.0	1104	Streetcar Named Desire, A	1951	(Drama)
469	5.0	1104	Streetcar Named Desire, A	1951	(Drama)
285	5.0	1104	Streetcar Named Desire, A	1951	(Drama)
391	5.0	1104	Streetcar Named Desire, A	1951	(Drama)
357	5.0	1104	Streetcar Named Desire, A	1951	(Drama)
182	4.5	1104	Streetcar Named Desire, A	1951	(Drama)
131	4.5	1104	Streetcar Named Desire, A	1951	(Drama)
177	5.0	1104	Streetcar Named Desire, A	1951	(Drama)
397	4.5	1104	Streetcar Named Desire, A	1951	(Drama)
474	4.0	1104	Streetcar Named Desire, A	1951	(Drama)
544	5.0	1105	Children of the Corn IV: The Gathering	1996	(Horror)
492	4.0	1105	Children of the Corn IV: The Gathering	1996	(Horror)
43	5.0	1105	Children of the Corn IV: The Gathering	1996	(Horror)
603	5.0	1112	Palookaville	1996	(Action,Comedy,Drama)
597	4.0	1112	Palookaville	1996	(Action,Comedy,Drama)
90	4.0	1116	Single Girl, A (Fille seule, La)	1995	(Drama)
414	4.0	1121	Glory Daze	1995	(Drama)
580	3.5	1123	Perfect Candidate, A	1996	(Documentary)
275	5.0	1123	Perfect Candidate, A	1996	(Documentary)
90	4.0	1137	Hustler White	1996	(Romance)
85	5.0	1140	Entertaining Angels: The Dorothy Day Story	1996	(Drama)
90	4.0	1144	Line King: The Al Hirschfeld Story, The	1996	(Documentary)
391	5.0	1150	Return of Martin Guerre, The (Retour de Martin Guerre, Le)	1982	(Drama)
609	4.0	1150	Return of Martin Guerre, The (Retour de Martin Guerre, Le)	1982	(Drama)
603	4.0	1150	Return of Martin Guerre, The (Retour de Martin Guerre, Le)	1982	(Drama)
59	5.0	1151	Lesson Faust	1994	(Animation,Comedy,Drama,Fantasy)
171	5.0	1151	Lesson Faust	1994	(Animation,Comedy,Drama,Fantasy)
199	5.0	1178	Paths of Glory	1957	(Drama,War)
421	4.5	1178	Paths of Glory	1957	(Drama,War)
474	3.5	1178	Paths of Glory	1957	(Drama,War)
249	4.0	1178	Paths of Glory	1957	(Drama,War)
391	5.0	1178	Paths of Glory	1957	(Drama,War)
339	4.5	1178	Paths of Glory	1957	(Drama,War)
414	4.0	1178	Paths of Glory	1957	(Drama,War)
312	5.0	1178	Paths of Glory	1957	(Drama,War)
599	5.0	1178	Paths of Glory	1957	(Drama,War)
305	5.0	1178	Paths of Glory	1957	(Drama,War)
105	4.0	1178	Paths of Glory	1957	(Drama,War)
469	5.0	1178	Paths of Glory	1957	(Drama,War)
596	4.5	1192	Paris Is Burning	1990	(Documentary)
253	4.0	1192	Paris Is Burning	1990	(Documentary)
603	4.0	1192	Paris Is Burning	1990	(Documentary)
275	5.0	1192	Paris Is Burning	1990	(Documentary)
79	5.0	1192	Paris Is Burning	1990	(Documentary)
603	5.0	1236	Trust	1990	(Comedy,Drama,Romance)
226	4.0	1236	Trust	1990	(Comedy,Drama,Romance)
599	4.0	1236	Trust	1990	(Comedy,Drama,Romance)
603	5.0	1310	Hype!	1996	(Documentary)
91	4.5	1337	Body Snatcher, The	1945	(Drama,Horror,Thriller)
603	5.0	1349	Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice)	1986	(Horror)
603	4.0	1397	Bastard Out of Carolina	1996	(Drama)
555	4.0	1397	Bastard Out of Carolina	1996	(Drama)
603	4.0	1406	La Cérémonie	1995	(Crime,Drama,Mystery,Thriller)
275	5.0	1406	La Cérémonie	1995	(Crime,Drama,Mystery,Thriller)
474	4.5	1413	Whole Wide World, The	1996	(Drama)
603	4.0	1413	Whole Wide World, The	1996	(Drama)
318	4.5	1419	Walkabout	1971	(Adventure,Drama)
603	4.0	1419	Walkabout	1971	(Adventure,Drama)
474	4.0	1423	Hearts and Minds	1996	(Drama)
603	5.0	1437	Cement Garden, The	1993	(Drama)
182	3.5	1437	Cement Garden, The	1993	(Drama)
33	5.0	1446	Kolya (Kolja)	1996	(Comedy,Drama)
198	5.0	1446	Kolya (Kolja)	1996	(Comedy,Drama)
290	4.0	1446	Kolya (Kolja)	1996	(Comedy,Drama)
105	4.5	1446	Kolya (Kolja)	1996	(Comedy,Drama)
85	4.0	1446	Kolya (Kolja)	1996	(Comedy,Drama)
606	4.5	1446	Kolya (Kolja)	1996	(Comedy,Drama)
160	4.0	1446	Kolya (Kolja)	1996	(Comedy,Drama)
32	4.0	1458	Touch	1997	(Drama,Fantasy,Romance)
1	4.0	1473	Best Men	1997	(Action,Comedy,Crime,Drama)
603	4.0	1475	Kama Sutra: A Tale of Love	1996	(Romance)
548	4.0	1477	Love Jones	1997	(Romance)
474	4.0	1496	Anna Karenina	1997	(Drama,Romance)
275	5.0	1533	Promise, The (La promesse)	1996	(Drama)
603	4.0	1533	Promise, The (La promesse)	1996	(Drama)
474	4.0	1545	Ponette	1996	(Drama)
33	5.0	1545	Ponette	1996	(Drama)
603	4.0	1549	Rough Magic	1995	(Drama,Romance)
57	3.0	1564	For Roseanna (Roseanna's Grave)	1997	(Comedy,Drama,Romance)
113	5.0	1564	For Roseanna (Roseanna's Grave)	1997	(Comedy,Drama,Romance)
367	4.0	1565	Head Above Water	1996	(Comedy,Thriller)
606	4.0	1571	When the Cat's Away (Chacun cherche son chat)	1996	(Comedy,Romance)
275	5.0	1571	When the Cat's Away (Chacun cherche son chat)	1996	(Comedy,Romance)
156	5.0	1596	Career Girls	1997	(Drama)
603	4.0	1596	Career Girls	1997	(Drama)
85	4.0	1596	Career Girls	1997	(Drama)
603	4.0	1613	Star Maps	1997	(Drama)
59	5.0	1631	Assignment, The	1997	(Action,Thriller)
594	4.5	1652	Year of the Horse	1997	(Documentary)
226	4.0	1655	Phantoms	1998	(Drama,Horror,Thriller)
414	4.0	1656	Swept from the Sea	1997	(Drama,Romance)
95	4.0	1659	Hurricane Streets	1997	(Drama)
474	4.5	1683	Wings of the Dove, The	1997	(Drama,Romance)
85	3.0	1683	Wings of the Dove, The	1997	(Drama,Romance)
113	5.0	1683	Wings of the Dove, The	1997	(Drama,Romance)
465	4.0	1683	Wings of the Dove, The	1997	(Drama,Romance)
275	5.0	1683	Wings of the Dove, The	1997	(Drama,Romance)
156	5.0	1683	Wings of the Dove, The	1997	(Drama,Romance)
182	4.0	1695	Artemisia	1997	(Drama)
603	4.0	1695	Artemisia	1997	(Drama)
85	2.0	1696	Bent	1997	(Drama,War)
59	5.0	1696	Bent	1997	(Drama,War)
603	5.0	1699	Butcher Boy, The	1997	(Comedy,Drama)
290	3.0	1699	Butcher Boy, The	1997	(Comedy,Drama)
4	5.0	1733	Afterglow	1997	(Drama,Romance)
113	4.0	1733	Afterglow	1997	(Drama,Romance)
603	4.0	1733	Afterglow	1997	(Drama,Romance)
594	5.0	1733	Afterglow	1997	(Drama,Romance)
255	4.0	1739	3 Ninjas: High Noon On Mega Mountain	1998	(Action,Children,Comedy)
603	5.0	1759	Four Days in September (O Que É Isso, Companheiro?)	1997	(Drama)
91	4.0	1771	Night Flier	1997	(Horror)
1	4.0	1793	Welcome to Woop-Woop	1997	(Comedy)
453	4.0	1793	Welcome to Woop-Woop	1997	(Comedy)
414	4.5	1836	Last Days of Disco, The	1998	(Comedy,Drama)
603	4.0	1836	Last Days of Disco, The	1998	(Comedy,Drama)
156	5.0	1836	Last Days of Disco, The	1998	(Comedy,Drama)
448	4.0	1856	Kurt & Courtney	1998	(Documentary)
111	4.0	1856	Kurt & Courtney	1998	(Documentary)
603	4.0	1856	Kurt & Courtney	1998	(Documentary)
474	4.5	1893	Beyond Silence (Jenseits der Stille)	1996	(Drama)
391	4.0	1900	Children of Heaven, The (Bacheha-Ye Aseman)	1997	(Comedy,Drama)
474	4.0	1902	Dream for an Insomniac	1996	(Drama,Romance)
477	4.0	1913	Picnic at Hanging Rock	1975	(Drama,Mystery)
606	4.0	1913	Picnic at Hanging Rock	1975	(Drama,Mystery)
474	4.0	1913	Picnic at Hanging Rock	1975	(Drama,Mystery)
387	4.0	1929	Grand Hotel	1932	(Drama,Romance)
177	4.0	1929	Grand Hotel	1932	(Drama,Romance)
177	4.0	1931	Mutiny on the Bounty	1935	(Adventure,Drama)
474	4.0	1931	Mutiny on the Bounty	1935	(Adventure,Drama)
577	4.0	1931	Mutiny on the Bounty	1935	(Adventure,Drama)
527	4.0	1931	Mutiny on the Bounty	1935	(Adventure,Drama)
332	4.0	1931	Mutiny on the Bounty	1935	(Adventure,Drama)
186	5.0	1931	Mutiny on the Bounty	1935	(Adventure,Drama)
597	4.0	1938	Lost Weekend, The	1945	(Drama)
177	4.0	1938	Lost Weekend, The	1945	(Drama)
474	4.0	1938	Lost Weekend, The	1945	(Drama)
474	4.0	1940	Gentleman's Agreement	1947	(Drama)
309	5.0	1949	Man for All Seasons, A	1966	(Drama)
606	4.0	1949	Man for All Seasons, A	1966	(Drama)
357	4.0	1949	Man for All Seasons, A	1966	(Drama)
315	3.0	1949	Man for All Seasons, A	1966	(Drama)
290	5.0	1949	Man for All Seasons, A	1966	(Drama)
137	5.0	1949	Man for All Seasons, A	1966	(Drama)
546	4.0	1990	Prom Night IV: Deliver Us From Evil	1992	(Horror)
555	5.0	2007	Polish Wedding	1998	(Comedy)
414	2.0	2007	Polish Wedding	1998	(Comedy)
19	4.0	2037	Candleshoe	1977	(Adventure,Children,Comedy)
603	5.0	2068	Fanny and Alexander (Fanny och Alexander)	1982	(Drama,Fantasy,Mystery)
482	0.5	2068	Fanny and Alexander (Fanny och Alexander)	1982	(Drama,Fantasy,Mystery)
474	3.5	2069	Trip to Bountiful, The	1985	(Drama)
275	5.0	2069	Trip to Bountiful, The	1985	(Drama)
59	5.0	2075	Mephisto	1981	(Drama,War)
603	4.0	2104	Tex	1982	(Drama)
156	5.0	2131	Autumn Sonata (Höstsonaten)	1978	(Drama)
603	4.0	2131	Autumn Sonata (Höstsonaten)	1978	(Drama)
105	5.0	2131	Autumn Sonata (Höstsonaten)	1978	(Drama)
346	4.5	2131	Autumn Sonata (Höstsonaten)	1978	(Drama)
606	4.0	2156	Best Man, The (Testimone dello sposo, Il)	1998	(Comedy,Drama,Romance)
594	4.5	2175	Déjà Vu	1997	(Drama,Romance)
606	4.0	2185	I Confess	1953	(Thriller)
474	4.0	2185	I Confess	1953	(Thriller)
594	5.0	2196	Knock Off	1998	(Action)
156	5.0	2239	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)	1975	(Comedy,Drama)
216	5.0	2239	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)	1975	(Comedy,Drama)
587	5.0	2239	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)	1975	(Comedy,Drama)
325	5.0	2239	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)	1975	(Comedy,Drama)
606	4.0	2239	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)	1975	(Comedy,Drama)
412	4.0	2239	Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto)	1975	(Comedy,Drama)
66	4.0	2257	No Small Affair	1984	(Comedy,Romance)
182	4.0	2295	Impostors, The	1998	(Comedy)
474	5.0	2295	Impostors, The	1998	(Comedy)
91	4.0	2298	Strangeland	1998	(Thriller)
603	4.0	2304	Love Is the Devil	1998	(Drama)
160	5.0	2314	Beloved	1998	(Drama)
603	4.0	2314	Beloved	1998	(Drama)
275	5.0	2323	Cruise, The	1998	(Documentary)
599	3.5	2323	Cruise, The	1998	(Documentary)
275	5.0	2330	Hands on a Hard Body	1996	(Comedy,Documentary)
137	4.0	2330	Hands on a Hard Body	1996	(Comedy,Documentary)
414	3.0	2342	Hard Core Logo	1996	(Comedy,Drama)
39	5.0	2342	Hard Core Logo	1996	(Comedy,Drama)
462	4.0	2351	Nights of Cabiria (Notti di Cabiria, Le)	1957	(Drama)
268	5.0	2351	Nights of Cabiria (Notti di Cabiria, Le)	1957	(Drama)
410	5.0	2351	Nights of Cabiria (Notti di Cabiria, Le)	1957	(Drama)
606	4.0	2351	Nights of Cabiria (Notti di Cabiria, Le)	1957	(Drama)
105	4.0	2351	Nights of Cabiria (Notti di Cabiria, Le)	1957	(Drama)
603	4.0	2351	Nights of Cabiria (Notti di Cabiria, Le)	1957	(Drama)
4	4.0	2351	Nights of Cabiria (Notti di Cabiria, Le)	1957	(Drama)
391	4.0	2357	Central Station (Central do Brasil)	1998	(Drama)
33	5.0	2357	Central Station (Central do Brasil)	1998	(Drama)
198	4.0	2357	Central Station (Central do Brasil)	1998	(Drama)
348	5.0	2357	Central Station (Central do Brasil)	1998	(Drama)
275	4.0	2357	Central Station (Central do Brasil)	1998	(Drama)
474	4.5	2357	Central Station (Central do Brasil)	1998	(Drama)
28	4.0	2358	Savior	1998	(Drama,War)
479	4.0	2362	Glen or Glenda	1953	(Drama)
606	4.0	2388	Steam: The Turkish Bath (Hamam)	1997	(Drama,Romance)
325	4.0	2425	General, The	1998	(Crime)
414	4.0	2425	General, The	1998	(Crime)
603	4.0	2435	Hurlyburly	1998	(Drama)
575	3.0	2436	Tea with Mussolini	1999	(Comedy,Drama,War)
555	4.0	2436	Tea with Mussolini	1999	(Comedy,Drama,War)
383	5.0	2436	Tea with Mussolini	1999	(Comedy,Drama,War)
188	5.0	2436	Tea with Mussolini	1999	(Comedy,Drama,War)
587	5.0	2436	Tea with Mussolini	1999	(Comedy,Drama,War)
606	3.5	2436	Tea with Mussolini	1999	(Comedy,Drama,War)
606	4.0	2481	My Name Is Joe	1998	(Drama,Romance)
467	4.0	2493	Harmonists, The	1997	(Drama)
290	4.0	2494	Last Days, The	1998	(Documentary)
474	4.0	2494	Last Days, The	1998	(Documentary)
606	4.0	2503	Apple, The (Sib)	1998	(Drama)
268	5.0	2511	Long Goodbye, The	1973	(Crime,Film-Noir)
325	4.0	2511	Long Goodbye, The	1973	(Crime,Film-Noir)
156	5.0	2511	Long Goodbye, The	1973	(Crime,Film-Noir)
603	5.0	2512	Ballad of Narayama, The (Narayama bushiko)	1983	(Drama)
187	4.5	2557	I Stand Alone (Seul contre tous)	1998	(Drama,Thriller)
108	4.0	2585	Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)	1998	(Drama,Romance)
246	4.5	2585	Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)	1998	(Drama,Romance)
603	4.0	2609	King of Masks, The (Bian Lian)	1996	(Drama)
474	4.0	2612	Mildred Pierce	1945	(Drama,Film-Noir)
351	3.5	2624	After Life (Wandafuru raifu)	1998	(Drama,Fantasy)
275	5.0	2624	After Life (Wandafuru raifu)	1998	(Drama,Fantasy)
387	4.0	2632	Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)	1965	(Adventure,Drama,Mystery)
462	4.5	2677	Buena Vista Social Club	1999	(Documentary,Musical)
606	4.0	2677	Buena Vista Social Club	1999	(Documentary,Musical)
560	4.0	2677	Buena Vista Social Club	1999	(Documentary,Musical)
603	5.0	2677	Buena Vista Social Club	1999	(Documentary,Musical)
603	4.0	2682	Limbo	1999	(Drama)
290	4.0	2682	Limbo	1999	(Drama)
140	4.0	2682	Limbo	1999	(Drama)
182	4.0	2696	Dinner Game, The (Dîner de cons, Le)	1998	(Comedy)
391	5.0	2696	Dinner Game, The (Dîner de cons, Le)	1998	(Comedy)
560	4.0	2696	Dinner Game, The (Dîner de cons, Le)	1998	(Comedy)
603	4.0	2708	Autumn Tale, An (Conte d'automne)	1998	(Romance)
606	4.0	2708	Autumn Tale, An (Conte d'automne)	1998	(Romance)
391	4.0	2708	Autumn Tale, An (Conte d'automne)	1998	(Romance)
606	4.5	2732	Jules and Jim (Jules et Jim)	1961	(Drama,Romance)
290	5.0	2732	Jules and Jim (Jules et Jim)	1961	(Drama,Romance)
50	4.0	2732	Jules and Jim (Jules et Jim)	1961	(Drama,Romance)
156	5.0	2732	Jules and Jim (Jules et Jim)	1961	(Drama,Romance)
332	4.0	2732	Jules and Jim (Jules et Jim)	1961	(Drama,Romance)
607	4.0	2737	Assassination	1987	(Action,Drama,Thriller)
587	4.0	2738	Crimes of the Heart	1986	(Comedy,Drama)
198	4.0	2744	Otello	1986	(Drama)
113	4.0	2749	Morning After, The	1986	(Drama,Mystery)
597	4.0	2749	Morning After, The	1986	(Drama,Mystery)
414	4.0	2751	From the Hip	1987	(Comedy,Drama)
474	4.5	2801	Oscar and Lucinda (a.k.a. Oscar & Lucinda)	1997	(Drama,Romance)
554	4.0	2820	Hamlet	1964	(Drama)
275	5.0	2824	On the Ropes	1999	(Documentary,Drama)
453	4.0	2839	West Beirut (West Beyrouth)	1998	(Drama)
325	4.0	2848	Othello (Tragedy of Othello: The Moor of Venice, The)	1952	(Drama)
288	4.0	2852	Soldier's Story, A	1984	(Drama)
603	4.0	2865	Sugar Town	1999	(Comedy)
325	4.0	2894	Romance	1999	(Drama,Romance)
606	4.0	2897	And the Ship Sails On (E la nave va)	1983	(Comedy,War)
105	4.5	2931	Time of the Gypsies (Dom za vesanje)	1989	(Comedy,Crime,Drama,Fantasy)
298	4.0	2931	Time of the Gypsies (Dom za vesanje)	1989	(Comedy,Crime,Drama,Fantasy)
606	4.0	2931	Time of the Gypsies (Dom za vesanje)	1989	(Comedy,Crime,Drama,Fantasy)
137	4.0	2940	Gilda	1946	(Drama,Film-Noir,Mystery,Romance)
590	4.0	2940	Gilda	1946	(Drama,Film-Noir,Mystery,Romance)
603	4.0	2940	Gilda	1946	(Drama,Film-Noir,Mystery,Romance)
414	4.0	2940	Gilda	1946	(Drama,Film-Noir,Mystery,Romance)
474	4.0	2940	Gilda	1946	(Drama,Film-Noir,Mystery,Romance)
290	4.0	2940	Gilda	1946	(Drama,Film-Noir,Mystery,Romance)
